,amt,category,merchant,merch_long,merch_lat,state,gender,new_unix,is_fraud
1199891,1018.71,11,347,-100.397188,31.276107,43,0,1589668690,1
1199954,356.34,4,459,-78.139454,41.09523,38,0,1589671063,1
1199983,468.61,0,133,-78.457932,40.048701,38,0,1589672127,1
1200007,7.86,9,676,-77.387529,40.656285,38,0,1589672835,1
1200122,132.82,1,314,-78.109832,41.744892,38,0,1589677783,1
1200167,288.3,4,572,-76.413249,43.383841,34,1,1589679384,1
1200531,324.74,4,602,-77.54034200000001,42.87605,34,1,1589694269,1
1200935,769.35,12,462,-78.673997,40.660602,38,0,1589710589,1
1201740,921.48,11,282,-98.563461,31.111436,43,0,1589732519,1
1202397,21.0,10,422,-78.305863,41.489279,38,0,1589749305,1
1202419,982.1,12,349,-100.100451,31.086985,43,0,1589749742,1
1202434,22.35,5,628,-77.681533,41.863258,38,0,1589750054,1
1202457,943.99,12,277,-78.08079599999999,43.245853,34,1,1589750543,1
1202548,925.87,12,429,-99.493034,31.958303000000004,43,0,1589752882,1
1202603,26.06,10,500,-78.12945400000001,40.234929,38,0,1589754256,1
1202685,19.34,5,690,-76.51573499999999,43.696085,34,1,1589756337,1
1202835,696.33,8,271,-74.750941,40.107258,31,0,1589761396,1
1202925,317.68,4,146,-95.775334,48.234966,23,0,1589765089,1
1203042,295.43,4,602,-77.604196,43.675726,34,1,1589769385,1
1203157,307.86,4,25,-96.688653,47.868111,23,0,1589772877,1
1205107,905.0,8,227,-96.661536,48.21106,23,0,1589828361,1
1205265,12.36,13,634,-77.3623,42.928299,34,1,1589832017,1
1205553,991.91,11,421,-77.23808000000001,43.47239,34,1,1589838221,1
1205614,9.16,13,75,-75.27278299999999,38.852024,31,0,1589839357,1
1205710,356.59,6,435,-95.234728,47.268959,23,0,1589841396,1
1205732,936.88,12,438,-75.548472,39.056137,31,0,1589841854,1
1205800,336.15,4,494,-75.503562,38.936855,31,0,1589843548,1
1205831,337.9,4,241,-74.629143,38.996517,31,0,1589844864,1
1205861,711.2,11,593,-82.576303,36.554055,42,0,1589845946,1
1205968,1057.68,11,594,-82.978411,36.253441,42,0,1589849453,1
1206009,315.26,4,64,-96.556217,47.807125,23,0,1589850675,1
1206099,302.71,4,563,-96.815405,47.642595,23,0,1589852933,1
1206107,349.18,4,25,-74.551653,39.830033,31,0,1589853247,1
1206474,692.59,12,131,-74.94330500000001,40.417364,31,0,1589866788,1
1206799,11.02,2,243,-104.909823,39.320012,5,1,1589876717,1
1206896,8.29,2,229,-74.706347,39.934118,31,0,1589880344,1
1207020,774.77,9,137,-75.4334,40.612686,31,0,1589884054,1
1208598,936.33,8,206,-96.767706,47.583553,23,0,1589923193,1
1208674,442.43,0,40,-75.045834,39.136103000000006,31,0,1589924526,1
1208686,1080.21,11,386,-104.889125,39.410187,5,1,1589924719,1
1208716,7.3,9,247,-104.952954,39.275483,5,1,1589925267,1
1208741,259.05,6,89,-81.999852,36.828212,42,0,1589925733,1
1208775,986.7,12,252,-74.884242,40.790414,31,0,1589926505,1
1208818,878.13,12,473,-104.197929,40.595614000000005,5,1,1589927468,1
1208841,876.21,12,131,-105.293276,40.353338,5,1,1589927986,1
1208855,864.69,12,141,-104.479714,40.352165,5,1,1589928287,1
1208882,843.7,8,383,-95.092051,47.368753000000005,23,0,1589929024,1
1208948,325.16,4,394,-81.693348,35.494401,42,0,1589933936,1
1209036,300.56,4,196,-73.9598,42.959926,34,1,1589941895,1
1210161,14.13,5,690,-82.597042,35.759923,42,0,1590009258,1
1210192,260.11,4,466,-105.504504,39.786029,5,1,1590011385,1
1210286,12.53,2,99,-77.688546,37.853668,45,1,1590016572,1
1210306,271.43,4,12,-73.307973,42.797544,34,1,1590017815,1
1210312,10.74,2,474,-73.436143,41.489072,34,1,1590018032,1
1210313,10.99,2,559,-116.782926,32.901524,4,0,1590018294,1
1210325,300.43,4,427,-117.775976,33.846439000000004,4,0,1590018865,1
1210352,320.01,4,352,-116.871264,33.72149,4,0,1590021168,1
1210379,306.33,4,678,-73.992248,42.405724,34,1,1590022946,1
1210398,14.06,2,365,-117.780184,34.328038,4,0,1590023926,1
1210405,794.95,8,560,-76.18171600000001,37.906595,45,1,1590024475,1
1210441,306.59,4,20,-77.890338,38.928014000000005,45,1,1590026208,1
1210507,792.7,8,434,-73.838099,41.904877,34,1,1590031087,1
1210556,814.18,8,108,-74.216732,41.387253,34,1,1590033819,1
1210938,306.33,4,572,-77.460291,38.44061,45,1,1590055973,1
1211802,7.76,9,414,-118.373157,33.238405,4,0,1590095246,1
1211804,922.16,11,70,-117.479846,34.383644,4,0,1590095452,1
1211808,846.2,8,623,-117.148876,34.441286,4,0,1590095553,1
1211858,16.38,7,553,-74.233956,42.415671,34,1,1590096922,1
1211862,19.31,10,525,-77.62435500000001,37.957702000000005,45,1,1590097131,1
1211869,935.43,11,238,-77.911422,39.784588,45,1,1590097357,1
1211878,898.9,11,443,-76.26411800000001,39.196358,45,1,1590097591,1
1211919,859.23,12,429,-77.127682,38.16311,45,1,1590099593,1
1211932,990.3,11,70,-72.975822,43.185628,34,1,1590100079,1
1211951,22.71,5,636,-76.41828100000001,38.118145,45,1,1590101169,1
1212001,9.52,2,625,-116.843286,33.056374,4,0,1590104731,1
1212022,9.89,2,92,-76.683063,38.672694,45,1,1590106353,1
1212027,321.37,4,427,-76.445311,38.574491,45,1,1590106626,1
1212060,309.75,4,645,-117.261366,34.412104,4,0,1590108216,1
1212243,338.93,4,494,-117.158468,33.657321,4,0,1590118361,1
1213084,900.29,11,502,-90.242515,29.433387,18,0,1590160988,1
1213496,300.19,4,25,-90.26487,30.201566,18,0,1590176945,1
1213524,750.87,8,301,-76.124706,39.598845,45,1,1590178055,1
1213688,19.9,5,579,-89.689751,30.089477,18,0,1590183532,1
1213743,753.02,8,177,-90.751905,29.311329,18,0,1590185537,1
1213795,1128.68,11,616,-117.074425,33.366314,4,0,1590187314,1
1213862,318.65,4,328,-77.31071999999999,39.510816,20,0,1590190275,1
1213919,342.42,4,309,-98.537031,41.298393,29,0,1590192883,1
1213939,8.47,2,518,-90.038943,30.525897,18,0,1590194833,1
1213964,12.87,2,231,-77.878508,40.088278,20,0,1590196391,1
1214000,330.54,4,308,-77.68523,39.075412,20,0,1590198309,1
1214772,306.27,4,602,-77.439394,38.861953,20,0,1590238521,1
1214950,48.07,10,665,-98.891507,40.094864,29,0,1590244802,1
1215159,886.79,11,282,-89.879044,29.51661,18,0,1590253537,1
1215528,915.92,11,27,-90.376147,29.760877,18,0,1590267720,1
1215591,841.63,8,206,-89.931985,29.82593,18,0,1590270242,1
1215645,8.48,9,592,-77.073183,39.517724,20,0,1590272925,1
1215693,942.36,12,224,-89.92888,30.740374,18,0,1590274220,1
1215708,333.28,4,86,-76.172844,38.58235,20,0,1590274663,1
1215762,8.37,2,272,-93.712301,31.786674,43,0,1590276411,1
1215783,320.12,4,64,-76.913894,38.303669,20,0,1590277108,1
1215876,16.59,2,365,-91.057763,42.614479,48,1,1590280119,1
1215931,293.81,4,533,-78.087041,38.617749,20,0,1590281782,1
1215938,12.57,2,229,-77.349158,38.969526,20,0,1590281983,1
1217250,928.15,11,238,-97.687228,39.915056,29,0,1590321127,1
1217416,804.93,12,48,-97.919504,41.19601,29,0,1590324738,1
1218673,939.8,12,224,-91.483352,42.533619,48,1,1590351069,1
1218818,682.36,8,301,-98.910036,39.762093,29,0,1590354153,1
1218822,895.34,11,193,-83.033466,40.171819,35,1,1590354243,1
1218855,749.36,8,416,-98.282526,40.38126,29,0,1590354883,1
1218907,770.58,8,177,-91.864175,43.699679,48,1,1590356072,1
1218908,860.5,8,325,-98.622642,39.623349,29,0,1590356088,1
1218914,857.25,11,593,-90.06415799999999,44.102569,48,1,1590356188,1
1218920,919.05,11,304,-91.43299,43.002291,48,1,1590356325,1
1218925,958.14,12,67,-94.942518,32.909785,43,0,1590356382,1
1218963,911.15,8,235,-76.965273,38.474488,20,0,1590357229,1
1219002,973.54,11,593,-98.669799,41.449755,29,0,1590358277,1
1219009,951.26,11,311,-83.18590400000001,38.639997,35,1,1590358406,1
1219015,992.74,11,571,-77.859891,40.016878000000005,20,0,1590358479,1
1219028,749.41,8,523,-82.976778,39.060556,35,1,1590358770,1
1219054,837.39,8,79,-99.652165,40.008809,29,0,1590359281,1
1219066,1126.32,11,72,-91.473107,42.877053,48,1,1590359653,1
1219070,1015.91,11,295,-90.263387,42.506493,48,1,1590359694,1
1219078,422.46,0,619,-93.784571,32.181452,43,0,1590359859,1
1219097,1010.03,12,48,-77.80797199999999,39.707414,20,0,1590360152,1
1219103,743.89,8,383,-94.234777,32.708128,43,0,1590360311,1
1219107,4.15,7,257,-89.955079,44.049193,48,1,1590360373,1
1219193,8.31,3,582,-94.017818,31.817114,43,0,1590362651,1
1219240,8.26,3,530,-82.85955200000001,38.814584,35,1,1590363851,1
1219291,9.34,2,399,-82.262388,38.893449,35,1,1590365270,1
1219306,656.0,12,349,-79.59694499999999,42.033958,38,0,1590365899,1
1219307,336.26,4,87,-91.53299,43.964303,48,1,1590365925,1
1219320,332.65,4,395,-82.899479,39.341528,35,1,1590366277,1
1219456,264.75,4,543,-82.327048,39.05347,35,1,1590369950,1
1219521,13.17,2,273,-83.10381,40.053728,35,1,1590371879,1
1219543,330.67,4,395,-90.928545,43.023711,48,1,1590372358,1
1219566,303.69,4,336,-93.351014,32.833403000000004,43,0,1590372784,1
1219609,350.42,4,73,-79.81481099999999,42.795327,38,0,1590374137,1
1219654,281.04,4,466,-94.298391,32.498513,43,0,1590375461,1
1220066,20.0,2,498,-156.4608,66.19850600000001,0,1,1590387480,1
1220624,96.74,1,283,-79.545526,42.744417,38,0,1590404448,1
1221183,1123.86,11,594,-81.724923,39.331855,35,1,1590414073,1
1222755,47.97,10,182,-155.819591,66.255262,0,1,1590442121,1
1222763,1053.42,11,555,-94.285423,33.328064000000005,43,0,1590442225,1
1222776,877.27,12,387,-80.00760600000001,42.602674,38,0,1590442416,1
1222788,904.37,11,367,-90.027973,42.478363,48,1,1590442603,1
1222826,632.4,8,300,-94.931024,32.786736,43,0,1590443241,1
1222838,898.59,11,367,-82.786594,39.756381,35,1,1590443423,1
1222839,131.14,1,315,-79.955297,41.893196,38,0,1590443471,1
1222849,887.65,12,429,-89.984437,43.169416,48,1,1590443636,1
1222894,850.84,12,287,-83.262242,39.091814,35,1,1590444502,1
1222909,1150.49,11,13,-90.009621,42.83938,48,1,1590444699,1
1222953,729.05,8,475,-93.694563,33.22907,43,0,1590445448,1
1222991,1037.47,8,560,-156.911727,66.410651,0,1,1590446008,1
1223006,892.17,12,425,-155.548341,66.60544499999999,0,1,1590446244,1
1223039,813.59,12,545,-91.242283,43.162429,48,1,1590446751,1
1223042,988.59,11,347,-90.301708,42.516677,48,1,1590446770,1
1223073,814.46,8,281,-83.240853,39.253467,35,1,1590447386,1
1223095,1000.57,11,13,-80.172205,41.10948,38,0,1590447860,1
1223171,363.85,4,20,-157.280348,65.69230999999999,0,1,1590450035,1
1223287,361.16,4,572,-156.52973400000002,65.941742,0,1,1590453241,1
1223329,21.23,2,381,-156.323833,65.58627800000001,0,1,1590454476,1
1223367,7.51,2,549,-80.155619,40.948654,38,0,1590455699,1
1223815,386.1,4,602,-79.453126,42.488344,38,0,1590468126,1
1226655,967.25,11,175,-156.072561,65.902132,0,1,1590528822,1
1226670,107.75,1,541,-79.93509399999999,40.875457,38,0,1590529089,1
1226674,869.0,8,688,-156.439879,64.882698,0,1,1590529146,1
1226968,9.53,2,625,-79.399752,40.934555,38,1,1590536541,1
1227006,12.64,2,332,-80.578288,34.803977,27,1,1590538992,1
1227100,295.42,4,87,-80.512559,34.987888,27,1,1590544385,1
1227126,310.53,4,146,-79.89456899999999,40.156001,38,1,1590545872,1
1227268,302.68,4,678,-85.179514,40.798336,15,1,1590553262,1
1228157,896.22,8,245,-80.69744200000001,41.076857,38,1,1590597687,1
1228310,454.93,0,3,-80.201413,41.634381,38,1,1590603317,1
1228499,892.92,11,616,-85.96380500000001,41.330956,15,1,1590610472,1
1228616,977.99,11,238,-80.458048,40.070304,38,1,1590614750,1
1228623,854.49,11,209,-84.82167199999999,41.341922,15,1,1590615021,1
1228626,804.37,8,475,-84.91476899999999,40.368696,15,1,1590615174,1
1228652,745.17,8,661,-78.836911,40.205495,38,1,1590616068,1
1228690,289.01,4,196,-80.424786,34.835205,27,1,1590617242,1
1228717,847.85,8,59,-80.514237,36.531768,27,1,1590618419,1
1228887,9.49,2,559,-79.721338,40.825145,38,1,1590627815,1
1229018,9.75,2,332,-85.589559,41.745903000000006,15,1,1590634626,1
1229827,874.75,12,284,-79.921183,34.609798,27,1,1590671984,1
1230613,817.94,8,597,-85.521938,40.902751,15,1,1590697635,1
1230675,300.7,4,328,-80.115888,40.027014,38,1,1590699692,1
1230707,917.43,11,256,-78.76345400000001,40.636495,38,1,1590700709,1
1230734,1002.39,12,425,-89.424936,30.668934000000004,25,1,1590701586,1
1230754,1013.12,8,52,-80.05781800000001,35.533779,27,1,1590702216,1
1230783,968.73,11,510,-89.426976,30.267815,25,1,1590702986,1
1230785,977.39,11,105,-80.39984399999999,39.856906,38,1,1590703022,1
1230805,320.85,4,316,-81.669335,35.038475,27,1,1590703481,1
1230839,903.67,11,502,-84.630528,41.753312,15,1,1590704583,1
1230840,939.96,11,421,-81.219033,34.891623,27,1,1590704583,1
1230882,6.8,9,83,-88.435182,31.518357,25,1,1590706022,1
1230899,753.36,8,235,-87.563528,30.841562,25,1,1590706583,1
1230966,795.26,8,647,-81.526072,36.277357,45,1,1590709799,1
1231021,309.71,4,329,-87.20451899999999,36.437281,42,0,1590712581,1
1231179,8.09,2,463,-81.454316,37.004439,45,1,1590719917,1
1231252,7.82,2,55,-81.818572,36.288226,45,1,1590723444,1
1231979,440.92,0,145,-88.261485,29.968698,25,1,1590755493,1
1232178,919.37,11,304,-82.410783,36.827124,45,1,1590761558,1
1232984,931.58,12,387,-88.80170600000001,31.116946,25,1,1590786250,1
1232994,716.21,8,434,-86.747985,35.732647,42,0,1590786519,1
1233001,922.39,11,304,-88.920245,30.339142,25,1,1590786728,1
1233015,818.88,8,379,-86.748513,35.740238,42,0,1590786984,1
1233033,326.49,4,64,-87.05159599999999,36.098562,42,0,1590787449,1
1233056,826.63,8,416,-87.591427,36.133812,42,0,1590788189,1
1233066,319.12,4,308,-87.846053,30.531618,25,1,1590788574,1
1233110,866.72,8,172,-87.614328,29.817506,25,1,1590789884,1
1233115,919.83,11,557,-89.131805,31.24761,25,1,1590790050,1
1233116,449.39,0,666,-82.492304,37.588628,45,1,1590790057,1
1233135,907.57,8,303,-87.609166,35.359181,42,0,1590790564,1
1233145,50.57,9,414,-88.357553,36.227164,42,0,1590790750,1
1233187,753.84,12,387,-88.108528,35.379759,42,0,1590792088,1
1233222,1045.07,11,503,-81.224982,36.921023,45,1,1590793093,1
1233254,281.13,4,359,-72.44132900000001,44.294565000000006,46,1,1590794119,1
1233348,284.65,4,563,-81.898514,36.380697,45,1,1590797946,1
1233361,8.78,2,381,-81.563221,35.86031,45,1,1590798527,1
1233466,328.28,4,328,-86.646337,36.153313,42,0,1590803114,1
1233533,338.04,4,570,-82.149611,37.311439,45,1,1590805961,1
1233547,20.83,2,107,-86.765349,35.713603000000006,42,0,1590806770,1
1233999,258.23,4,73,-81.306155,37.017945000000005,45,1,1590826466,1
1234898,956.07,11,486,-72.691754,44.029106,46,1,1590858949,1
1235111,9.23,13,353,-71.477553,44.215232,46,1,1590865027,1
1235468,1027.78,11,487,-72.938333,44.543989,46,1,1590875606,1
1235484,923.39,8,290,-72.66980699999999,44.61836,46,1,1590875943,1
1235515,573.51,0,125,-87.047512,36.676386,42,0,1590876763,1
1235525,280.8,4,427,-73.38118100000001,43.058212,46,1,1590877152,1
1235540,709.0,8,597,-72.640389,42.734203,46,1,1590877499,1
1235566,800.87,8,149,-72.407461,43.031737,46,1,1590878138,1
1235597,22.97,10,1,-81.98945,37.003034,45,1,1590878811,1
1238627,796.1,12,310,-71.518313,43.544154,46,1,1590959091,1
1238676,1094.14,11,555,-73.323483,43.983762,46,1,1590960014,1
1238782,884.02,12,491,-71.67466800000001,44.321832,46,1,1590962583,1
1239072,312.81,4,329,-117.720784,42.663612,37,1,1590969681,1
1242579,947.88,11,347,-116.739123,42.519213,37,1,1591045517,1
1242701,1066.55,11,593,-116.676796,42.918536,37,1,1591047824,1
1242730,957.89,11,304,-117.641491,42.055604,37,1,1591048421,1
1242779,790.85,12,659,-117.093715,42.393853,37,1,1591049302,1
1242976,314.21,4,678,-74.913677,41.701689,31,1,1591053219,1
1243363,10.04,2,332,-117.528999,43.210663,37,1,1591064417,1
1245300,713.0,8,354,-74.671796,39.993597,31,1,1591109983,1
1245704,291.1,4,239,-117.409736,42.247169,37,1,1591117400,1
1245716,779.62,8,434,-117.691345,41.959254,37,1,1591117611,1
1246493,839.47,8,623,-73.103087,40.7214,31,1,1591131823,1
1246520,718.05,8,177,-117.601954,42.13899,37,1,1591132214,1
1246606,897.71,11,443,-117.340134,42.573735,37,1,1591133617,1
1246617,1166.67,11,27,-73.970124,40.422906,31,1,1591133750,1
1246654,831.25,8,351,-73.502103,41.07133,31,1,1591134527,1
1246685,835.69,8,351,-74.326448,40.934006,31,1,1591135075,1
1246726,902.11,12,670,-74.968411,41.150857,31,1,1591135843,1
1246756,976.55,11,256,-73.28307099999999,40.294144,31,1,1591136567,1
1246841,869.93,11,304,-117.239419,41.972004,37,1,1591137906,1
1246955,332.78,4,427,-74.419692,41.259026,31,1,1591142775,1
1246975,303.49,4,472,-76.161068,39.78221,20,1,1591144490,1
1247031,14.86,2,157,-76.221852,38.371191,20,1,1591147683,1
1248162,1006.81,11,337,-73.597285,44.179262,46,1,1591203999,1
1248558,892.34,11,209,-73.614564,44.296368,46,1,1591218714,1
1248560,1088.48,11,571,-76.641545,39.357129,20,1,1591218815,1
1248562,962.86,11,502,-72.990049,45.190066,46,1,1591218887,1
1248563,680.5,8,325,-76.60977,38.377697,20,1,1591218918,1
1248571,287.38,4,572,-72.417955,44.89283,46,1,1591219096,1
1248576,810.62,12,349,-73.20299,44.216188,46,1,1591219176,1
1248592,930.04,11,557,-77.540617,39.090321,20,1,1591219895,1
1248596,972.65,12,483,-73.888258,40.998659,31,1,1591220147,1
1248615,1091.97,11,304,-74.132459,41.466234,31,1,1591220626,1
1248642,852.43,12,287,-73.579588,45.028197,46,1,1591221617,1
1248689,861.75,8,302,-73.816473,40.661386,31,1,1591223330,1
1248749,9.5,2,381,-91.811939,35.791545,2,0,1591225200,1
1248852,11.25,2,389,-76.600243,39.958534,20,1,1591231605,1
1248952,318.34,4,428,-91.099702,35.740713,2,0,1591236843,1
1248997,330.35,4,146,-91.177672,35.826557,2,0,1591238704,1
1249102,13.89,2,24,-76.512491,39.387953,20,1,1591244042,1
1249282,283.17,4,328,-77.290451,39.795684,20,1,1591252548,1
1249951,961.63,12,131,-92.536037,37.041959000000006,2,0,1591280850,1
1250245,21.62,10,161,-73.995909,45.60688,46,1,1591291210,1
1250397,954.23,8,405,-76.832176,38.060411,20,1,1591296009,1
1250434,989.86,12,659,-92.150556,36.728951,2,0,1591297721,1
1250622,877.44,12,480,-77.75380600000001,39.379776,20,1,1591304515,1
1250649,1031.68,11,687,-72.951705,44.036891,46,1,1591305525,1
1250753,820.76,12,409,-72.635426,44.292937,46,1,1591309051,1
1250773,263.06,4,645,-73.67300300000001,44.402194,46,1,1591309749,1
1250794,827.23,12,462,-72.76949599999999,44.992196,46,1,1591310355,1
1250800,326.58,4,447,-74.134691,44.112502,46,1,1591310646,1
1250806,633.21,8,300,-76.852099,38.95293,20,1,1591310776,1
1250809,1057.54,11,594,-76.378723,39.627174,20,1,1591310827,1
1250820,1050.15,11,386,-74.265238,44.456165000000006,46,1,1591311133,1
1252708,911.55,11,571,-92.234565,35.660104,2,0,1591382351,1
1252940,954.69,11,193,-90.82349,35.343574,2,0,1591389102,1
1253020,903.7,8,79,-91.928395,35.8401,2,0,1591391594,1
1253062,1078.98,11,430,-90.900223,35.876324,2,0,1591393026,1
1253133,936.7,12,473,-117.646678,32.823317,4,0,1591395201,1
1253167,114.36,1,368,-116.296495,32.641172999999995,4,0,1591396387,1
1253252,8.73,2,407,-117.805464,33.717808000000005,4,0,1591398828,1
1253275,320.81,4,442,-117.896014,33.493447,4,0,1591400166,1
1255383,997.11,12,127,-117.107205,32.959990999999995,4,0,1591480195,1
1255432,672.46,8,560,-116.579462,33.043067,4,0,1591481734,1
1255518,310.9,4,146,-116.959137,32.206902,4,0,1591484318,1
1255547,19.6,2,497,-111.944629,43.151239,50,1,1591485694,1
1255600,327.0,4,472,-98.406404,39.974093,16,0,1591487377,1
1255631,660.07,8,661,-82.60074499999999,35.872331,45,1,1591488449,1
1255677,272.02,4,394,-111.70218,43.406005,50,1,1591490084,1
1255780,1065.91,11,557,-99.289782,39.285464000000005,16,0,1591493482,1
1256592,313.56,4,442,-111.899232,42.250523,50,1,1591520999,1
1257286,240.97,6,457,-98.281797,39.149318,16,0,1591538558,1
1257682,50.53,9,250,-111.80817,42.355768,50,1,1591546590,1
1258471,825.2,12,284,-110.506698,43.219719,50,1,1591564090,1
1258483,1324.8,12,656,-76.779684,39.193192,20,0,1591564231,1
1258517,801.43,12,141,-82.02914399999999,37.511607,45,1,1591564839,1
1258594,1312.98,11,282,-75.356015,38.048048,20,0,1591566586,1
1258620,924.45,11,616,-76.889995,38.316456,20,0,1591567018,1
1258652,139.93,1,685,-99.408757,40.277909,16,0,1591567604,1
1258665,956.21,11,6,-111.293214,42.065073,50,1,1591567838,1
1258680,990.39,11,8,-80.87216,37.746407,45,1,1591568210,1
1258772,816.12,11,528,-81.23591400000001,35.901064,45,1,1591570046,1
1258912,1003.47,11,31,-97.849816,40.746004,16,0,1591573936,1
1258955,20.26,2,488,-111.003012,43.678113,50,1,1591574860,1
1258971,282.8,4,309,-75.521365,39.022023,20,0,1591575235,1
1258994,18.32,2,272,-110.999531,42.698567,50,1,1591575772,1
